11,0.4427356246008054,14,0.14836772847595703,1.826737403869629
30,0.47123694827332196,5,0.1462895359003743,5.0551652908325195
322,0.6217383709654143,5,0.1442728626832097,43.27265405654907
18,0.11452260333685199,8,0.14724158349043215,44.24469518661499
18,0.4004603620791096,7,0.14750773361074243,46.24901294708252
23,0.676150185621445,6,0.14915590046462035,49.61422896385193
33,0.2722529566731108,4,0.14562413859696632,51.91093039512634
17,0.3608750001728863,15,0.14390430917142616,54.240474700927734
253,0.11591365284915967,6,0.14081265337405946,63.283236265182495
13,0.7576621154994857,9,0.15083495901349764,65.77691674232483
58,0.92598764989795,13,0.14573678578514326,79.48707151412964
396,0.21918432530493642,4,0.14196941659330364,100.49313449859619
107,0.15186918075612726,12,0.13765962595023096,106.16825437545776
23,0.28343683187640895,15,0.14193879207311821,108.65134716033936
128,0.4820969271232637,4,0.14487677520376296,120.92794752120972
137,0.5219808526513219,7,0.14205139211279838,136.72470712661743
447,0.5345544016639989,11,0.14017797803106358,199.8410987854004
277,0.11582380762524998,6,0.13997317753458371,209.74389624595642
185,0.2895103203714907,7,0.13966607737332337,223.2823486328125
32,0.17054600749096838,6,0.1442727118080206,225.03794813156128
13,0.34089215241145404,14,0.14622813284158076,226.75174975395203
173,0.1438264184751634,8,0.13759817574294098,234.45944142341614
351,0.694433918875498,8,0.14320818990760642,286.9131865501404
56,0.2761953901283625,10,0.1403622720747375,291.49024391174316
24,0.1471134636583709,5,0.1475078216212694,292.76968574523926
22,0.19668252234029465,16,0.1405771812088975,294.66354155540466
339,0.6760120318841039,4,0.14644312684303473,335.0807456970215
75,0.3888952094476247,6,0.14250177026888733,341.9356007575989
14,0.21159336114348798,5,0.1509575388183002,342.98495388031006
268,0.5698708077239159,4,0.1449791911681686,371.34402656555176
12,0.1681196610771578,13,0.14739506756316711,372.34794211387634
45,0.1937039020639441,5,0.14301363949429657,374.81421065330505
90,0.7208835284053629,11,0.14193877635695273,390.87163519859314
57,0.44788772899160534,15,0.14046457802598422,399.33592081069946
12,0.3611801412777952,10,0.14796846243346107,400.8307662010193
78,0.37490457242500397,16,0.13891879256094808,410.8916220664978
14,0.384041683763121,9,0.14778413067098983,412.60127687454224
86,0.7593027700384768,4,0.14790689592654593,423.972284078598
25,0.59980986153921,13,0.14485636619118347,428.48519134521484
199,0.5709417671665352,9,0.14224588594791243,455.47728276252747
61,0.9418915964984482,8,0.14690375193906058,467.1285948753357
15,0.1769003540849446,10,0.14710852100320926,468.27188634872437
21,0.16942755318896133,5,0.14829590245617263,469.5455815792084
11,0.2458528493903954,9,0.15064028287086306,470.61055874824524
34,0.1783088290480101,13,0.14071026255551888,472.93528723716736
33,0.588874505707173,5,0.14738491806345644,477.0237514972687
11,0.4643124221146341,9,0.1509370763707577,478.60571670532227
57,0.6246996746514082,6,0.14559344806888563,486.03681325912476
67,0.4934021569495013,4,0.1462895201842085,492.58439230918884
50,0.9021463759683878,13,0.145419385248983,504.3094005584717
37,0.666211982042535,7,0.1458800543502724,509.8665578365326
288,0.1963327849369435,5,0.14004489354120908,525.0394654273987
129,0.5795022444711045,13,0.1409867004777966,546.8861894607544
386,0.4300232208415866,7,0.14044413758107333,586.2458140850067
287,0.46531999769840593,7,0.14106860998939608,617.7932281494141
