130,0.3565600622639927,11,0.13969685276869792,0.23592615127563477
303,0.1,16,0.1373422568464019,12.971163034439087
45,0.10485880684231819,16,0.1395636896980158,15.485370635986328
494,0.9249339534011124,16,0.14286013970539602,161.2422378063202
19,0.9446583474064051,16,0.1484597812008006,167.11426043510437
499,0.10355158181511873,16,0.1363697656681998,189.23899364471436
499,0.4976473460031101,16,0.13902113623099188,273.7817783355713
42,0.937978042210074,4,0.15150022115788164,280.77499079704285
288,0.10124061906238216,10,0.13789505096689625,292.1236026287079
492,0.1329571277052449,4,0.1421434888429054,311.03515219688416
498,0.15063015682788616,11,0.13700441586533063,336.3417420387268
270,0.10941243992945665,4,0.1422867856971326,345.77175641059875
13,0.37969422019259846,16,0.1469856520209607,348.10582089424133
499,0.14471561615025233,16,0.13640047505567943,376.38156270980835
268,0.9415923716600745,11,0.1447437818676689,436.1615092754364
495,0.4521024853146427,10,0.13953304946166467,497.48901438713074
251,0.932764059558458,16,0.1433822055790127,566.3904044628143
134,0.10057977103935131,11,0.13789506668306184,571.99738240242
15,0.10007577555610922,5,0.15099858315624326,573.0755565166473
496,0.9433748536537183,11,0.14442639390444123,684.2733263969421
277,0.10121397548244676,16,0.13690207219528672,696.4210767745972
355,0.31773121071536875,16,0.1369020816249863,737.2512600421906
342,0.3056187709377876,11,0.13780297309618772,769.8816154003143
313,0.9457617652531833,4,0.1489102347944843,819.2024195194244
198,0.27032767746848585,16,0.1373115537453885,839.6001451015472
488,0.10745667326769193,16,0.13694303795240226,861.7158071994781
394,0.7144637625174852,16,0.14130406643839244,950.6583971977234
156,0.7127144691989074,16,0.1413347883988043,985.8485300540924
163,0.11187360255608629,16,0.13727066342586747,993.6689605712891
416,0.10165929808557736,12,0.13678944072327537,1009.7974181175232
381,0.10860083117383722,16,0.13587835574709983,1027.117530822754
149,0.10257119410723964,4,0.1429419612064684,1032.3397097587585
153,0.10238492257354166,16,0.1371170159050108,1039.3533718585968
367,0.10033494085565417,4,0.14253244822403555,1051.4969863891602
224,0.10066707130736435,10,0.13758792880300397,1060.407126903534
429,0.10604705101416287,16,0.13619568713213148,1080.036908864975
167,0.9416995865618173,4,0.1495551633638832,1106.0486702919006
10,0.13309165099653533,16,0.14841885316248227,1107.209300518036
86,0.819008661994828,16,0.14277818933176634,1129.3508036136627
429,0.10036694159125129,11,0.1372807909229461,1145.8560996055603
216,0.10482577857918793,16,0.13672802509154958,1155.940200805664
337,0.9453925071990807,16,0.14300340512729215,1248.9004945755005
89,0.1330792951588334,4,0.14443661255527995,1253.0654668807983
88,0.17491876294843176,16,0.13787461052198535,1259.7169289588928
403,0.9383765883483094,8,0.14617697672272456,1337.4650385379791
452,0.5077744573771337,16,0.13881645517737018,1414.976244688034
223,0.46595864110069485,4,0.1441806590831768,1436.3188676834106
352,0.1001239450483518,11,0.13693274386396903,1449.8892459869385
176,0.9343596752716189,16,0.14370975247164997,1498.3520784378052
435,0.10665633399528679,4,0.14218434458686224,1513.6982970237732
98,0.9491631204743386,10,0.14518398223494933,1535.543601512909
452,0.10265846321596743,16,0.1368099597490141,1555.5230548381805
362,0.10679659228965042,16,0.13686111272463752,1571.6363615989685
97,0.12033783735569434,16,0.13802815431614923,1576.9657490253448
194,0.11304993406307821,10,0.13754709191844594,1585.3265256881714
499,0.9446462946279134,4,0.14906384459654332,1661.5203437805176
449,0.912201810761164,16,0.1429726863101134,1783.456335067749
238,0.4282604892972466,16,0.13899040169764754,1818.7968595027924
68,0.10341760987281064,10,0.13951255872502422,1821.9512951374054
201,0.10623513170522174,4,0.14340259887542672,1829.0667624473572
207,0.5462903663852647,11,0.14030085644301193,1859.706545829773
331,0.1076284336665076,16,0.13695324717354207,1874.44673204422
10,0.9488017841215995,7,0.15423367096686091,1876.8763275146484
110,0.5670411658555115,4,0.14540916974137752,1889.4162902832031
239,0.9266264711776935,4,0.14927875687393655,1925.3818147182465
61,0.4908267839656576,16,0.1410071786415048,1936.197607755661
240,0.10348330651713315,16,0.13673830346381777,1947.018257856369
500,0.12302860843163038,9,0.13765962595023096,1967.6760952472687
391,0.42294589670735283,11,0.1390007177887128,2015.2454130649567
326,0.10225039448425592,4,0.1424710703111074,2026.153421163559
319,0.4915147435632303,16,0.13913380856503355,2079.0329995155334
269,0.10009393759382385,11,0.13733198476060016,2090.0954897403717
466,0.10303983448922754,12,0.13712727541788028,2109.1732952594757
499,0.4688176846124017,4,0.14410907823557495,2157.2080907821655
390,0.9203254591044896,4,0.14869532566032406,2216.538716316223
122,0.4555499574042682,16,0.14008585929832473,2236.106758117676
348,0.7299044372170268,10,0.14226637039808665,2298.05703830719
408,0.30622653825931234,16,0.13685090350349816,2344.0356731414795
67,0.6389207685625977,10,0.14355625268274952,2355.4556176662445
120,0.949794795974843,16,0.14387354006251785,2388.963280916214
170,0.4195312111498465,8,0.14068979696474337,2407.3519077301025
447,0.3862694578122967,10,0.1387652739126488,2455.3911628723145
99,0.4765262826954567,7,0.14230729529317188,2466.844716310501
345,0.7315639339860966,5,0.14570607325443075,2514.070851802826
420,0.23890634672377953,7,0.1387857300737252,2541.332470178604
207,0.9496015664297163,10,0.1457879261878341,2585.889399766922
256,0.35142832660053247,9,0.1396354088478744,2610.553572177887
384,0.47040813312375074,13,0.13939992725301287,2666.4779257774353
488,0.12922146214419042,9,0.13730131309191784,2687.9002933502197
344,0.649297410622366,14,0.14045439080747635,2753.689177751541
37,0.5991006723943072,9,0.14291119209755998,2759.9791643619537
398,0.9447154046483167,16,0.14307511484745106,2870.9354667663574
325,0.10131544400078515,11,0.1373320664846608,2883.7970440387726
391,0.10095103440334373,12,0.1366153841898391,2899.5698873996735
337,0.6325532561873496,12,0.14137571643712266,2957.8613727092743
254,0.553195663520191,13,0.14007558092605688,3000.1159880161285
342,0.5095888705452093,10,0.14022919701458225,3046.2248780727386
194,0.45588395151397865,6,0.14185686998858626,3067.1358454227448
432,0.22696541526313435,14,0.13650280300955764,3102.424684047699
