0.026570254143928388,13,1,2.843517897805182,0.8046963675372949,0.7686248856792006,k51,0.501712,1337.442541360855
0.013395425952721895,15,9,0.4219691723908388,0.39752072735280886,0.38651841411770566,k51,0.496789,1861.4239315986633
0.05275855078224551,11,7,1.995231397228975,0.47160199974371825,0.8098690478728183,constant,0.465539,2067.47754240036
0.038890064483066276,3,2,1.2919121081594291,0.9547273496527906,0.37934061370465977,k31,0.505779,2544.2768466472626
0.06818072761671312,11,2,0.41264264248656307,0.9126685476065819,0.6371295331406646,none,0.462115,2720.0185582637787
0.04963427120858093,13,2,2.5870888069566607,0.9023649664073943,0.9258971084358676,k3,0.53917,3357.355060815811
0.024692313555895823,11,4,0.09838168015373917,0.7855577669560824,0.5848181973531271,k121,0.491652,3962.4165513515472
0.01257269221581358,4,7,2.572348177000619,0.36070881935309745,0.8070099646871389,k51,0.502783,4709.244431257248
0.16198410139508412,5,4,0.36019912084908295,0.8994306481740337,0.8502825113097514,mean,0.475599,4872.8919405937195
0.010822049492971152,8,7,1.5178140036758485,0.5256466283927681,0.6983923490272916,k31,0.504709,5526.688975095749
0.08786277578083887,12,6,0.7465183684030561,0.5936403385891884,0.5009388771583314,mean,0.473887,5591.53427696228
0.02550284441474219,5,5,0.005701337368599236,0.9551054429123529,0.6385227596575768,k31,0.509632,6199.681313753128
0.020037176261876195,4,6,0.07314511022569915,0.8978791549575891,0.6496777339754974,k3,0.531036,6690.131938457489
0.014301630143830827,12,8,1.1929571130859873,0.7681333963412527,0.6742407849772563,k5,0.522046,7468.69019818306
0.13913850771072198,9,6,2.8714465136522787,0.744980959090223,0.6238076911124918,k5,0.53339,7661.337843179703
0.07257655265787596,8,8,2.754781973073304,0.55345068766519,0.6419871171849607,k5,0.523116,7913.752317428589
0.044771034202575895,11,4,0.5271899502386302,0.9915876219034698,0.58153902854438,k3,0.52333,8646.280052423477
0.06976118572648571,13,7,1.1927695397295464,0.5371081862474616,0.6679467458975397,k3,0.532534,9008.516987800598
0.03050899321863571,4,4,0.4226784254374237,0.3791823903946816,0.5334539636190878,constant,0.467038,9288.39677119255
0.031041583811205257,10,9,0.6511044405198751,0.8034431771767576,0.4631488199166377,k121,0.486729,9703.328533649445
0.06884393741410787,8,4,0.4156878374081782,0.5124152036226904,0.442223034016175,none,0.462971,9824.36368894577
0.09181142187593047,3,4,1.3159683571316985,0.38709529122990255,0.6002138993183115,k31,0.508348,10026.342895746231
0.015256122942519837,3,2,2.9431751098300043,0.7954567779096177,0.3026849255190948,k31,0.506849,10865.055405139923
0.02319492965623411,3,8,0.7997220509058179,0.9857069063973225,0.5424440410764433,k31,0.502997,11744.856493711472
0.1270036088397352,6,9,0.4348269682302281,0.907840606892677,0.30770632962970657,k9,0.52119,11899.084856271744
0.01617805020189678,9,7,0.9392204948502482,0.6677480293370986,0.40586220074525825,k51,0.499358,12480.79695558548
0.025425452926756655,3,5,1.308357254517117,0.6836985144720258,0.313161399939143,k31,0.508348,12916.108589887619
