0.0133616431397547,4,5,0.18031869353615654,0.7498377298412189,0.24594429881958335,277.41688108444214
0.16569536902880092,6,5,0.5646298957678226,0.8962821479325269,0.18398942020904874,802.9669506549835
0.16844730914587014,8,2,0.8990943910037579,0.5164379481649187,0.17989868856931912,1524.840983390808
0.062079870572951126,7,6,0.6665604092420734,0.5814270897166376,0.18856730460048376,2168.34405374527
0.14580715664653773,3,7,0.6877325346358063,0.4623557483849036,0.20659187211341656,2329.353039264679
0.1879471772411603,7,3,0.718167450911323,0.3531423131665616,0.18110655135392717,2824.0332202911377
0.012702327225776766,5,4,0.3632440613855288,0.7652887867280025,0.23026873483160648,3215.0870776176453
0.14345735838929194,7,3,0.9349218317254027,0.8903771182937235,0.18164042069202457,3930.100519657135
0.017444773942973384,5,6,0.8991989531694043,0.7455058726666614,0.2238957334677808,4315.595447778702
0.014522385439166806,3,1,0.7851634100736562,0.35363646638885005,0.2821002076863488,4465.842656612396
0.01017193687791402,7,5,0.2596540028342727,0.6923372977782145,0.2101153739941085,5152.587903499603
0.022183608466065607,7,9,0.8710466050485831,0.6759957330812418,0.20328859112093334,5816.194689750671
0.041426316770325246,4,8,0.3752859879100735,0.5047911430736978,0.22156007141252687,6056.697211742401
0.014181777249940252,4,9,0.8614481399433032,0.6326756398353024,0.24544381141165994,6314.187416791916
0.010950456155918236,3,9,0.8918200418290774,0.4315795630148126,0.28731872911128586,6472.332329750061
0.026414751277129857,4,7,0.9875693459547945,0.5477629358656073,0.23270447881766987,6718.333303689957
0.07966916933270807,6,3,0.9681922866208443,0.5521881208704388,0.18938811313031378,7204.338926792145
0.03345105230531361,3,7,0.8941552916085104,0.8511521470247314,0.24930096653211964,7408.14156460762
0.19406918839755702,6,3,0.17092163309374692,0.6790480194077215,0.18224101220797984,7909.4733781814575
0.1112231787237045,5,2,0.14580351114514173,0.4480271237792186,0.19173043770415854,8258.967565774918
0.026943705602724573,7,8,0.7788210384249145,0.6504599164808821,0.20067933267962623,8922.473461151123
0.04402524702260159,6,8,0.6440032109130113,0.6731094256667274,0.19932465534608967,9431.897396087646
0.12525020714417748,3,2,0.11964263784030327,0.5667493152962384,0.20958817772882232,9607.360241174698
0.026486904799610887,8,7,0.3759154291895461,0.8936769818967505,0.1968822277329948,10655.067799806595
0.011487261659283748,5,1,0.5014058602161906,0.312320241954292,0.23945784974046003,10973.706589460373
0.018741579151055697,5,9,0.2936236902217888,0.6331772323852018,0.22416266025456366,11351.824301242828
0.09079985459466493,5,6,0.27800562045025146,0.696555500502334,0.1935455781701103,11752.500845909119
0.16239726194136678,4,9,0.9010697139688171,0.6480937889674834,0.19319189609287246,12019.429847717285
0.010696176512371694,5,2,0.10580875646738871,0.6947434163544659,0.23163008363478166,12418.413316249847
0.06456784194933804,4,3,0.9128549801088195,0.46756583715354444,0.21012204720051741,12674.627970457077
0.05067398040781804,4,7,0.7902565972124763,0.8120195000959451,0.21544733698884766,12979.528369426727
