0.2,8,9,1.0,0.9,0.18003215082712998,736.3930418491364
0.2,4,3,0.11807949570485253,0.9,0.19117655676269785,1035.532996416092
0.02828503143591007,8,9,0.1,0.9,0.19647516000448528,2035.3654563426971
0.010555278684257818,8,5,0.4946074150535562,0.30363139723564675,0.21481337262736366,2728.3925681114197
0.11048038807984767,8,8,0.9826572320762941,0.30264130443588555,0.18207418592209024,3371.156313419342
0.199942943049918,5,2,0.8189068331403047,0.5294666527309805,0.1855910125924073,3711.2862067222595
0.09495374611723689,5,6,0.1725315007561889,0.343338106569608,0.19475344442825904,4084.389630794525
0.010144829556818332,7,4,0.21985016066801633,0.8976596887953887,0.21287811805318968,4876.643844604492
0.06132402184196015,6,1,0.8887516878463484,0.38173426453398196,0.1944531453303382,5324.667718172073
0.19732686479465483,8,5,0.1312191269966392,0.3265895381556263,0.18003215483506174,5888.836266994476
0.09157158184607292,8,5,0.8679608282232588,0.8939575745591193,0.18264141568112802,6866.962339878082
0.08458611439211744,4,1,0.8941095715222692,0.8455882065867595,0.20446976308387155,7178.386749505997
0.010028862410729186,6,9,0.9423040162960736,0.45210360355131035,0.22400250557191015,7647.091006994247
0.1971167887564135,3,2,0.3389016095916312,0.7628778876083422,0.20076607554549264,7850.791475772858
0.1402609302844956,8,6,0.10107494209608958,0.8888806857340361,0.18033912887616188,8711.953231573105
0.19302822779982873,4,9,0.8830010868599327,0.3232433152899482,0.19305842488401392,8930.435933589935
0.026367051008272645,7,1,0.9924042484455705,0.5904879561558398,0.2008328212365501,9686.729564666748
0.19940719501141194,6,9,0.10895771418998917,0.34186304177166493,0.18309519478571812,10074.443240404129
0.17350468690412302,5,9,0.11051900352500336,0.8801342382224739,0.18721262299181995,10479.916912317276
0.027943314448249185,6,4,0.11488713617621582,0.8283844586266593,0.2066986463551097,11092.015521764755
0.11857654355275188,6,4,0.11786186288477075,0.3167099137529207,0.18619827718117377,11493.651762008667
0.05646031209654303,8,3,0.13322704297021995,0.30570164162493246,0.19004877298938805,12162.445930480957
0.19928746952528936,7,2,0.4447818071173564,0.8871369394974857,0.1810798641393957,12859.451052188873
0.047066958900203654,3,8,0.19682765931861718,0.881727716530631,0.23741583228039964,13067.838203668594
0.045506112520166356,4,2,0.2615484186428354,0.31769190420597476,0.2227278997681993,13285.931562662125
0.09006242625646434,6,9,0.9242177947999553,0.8867041402734415,0.18885425260966626,13833.21081328392
0.05619576271110234,5,1,0.21947517057654936,0.8853823716323244,0.20232096777497943,14271.711157560349
0.010031478851741623,8,4,0.727504287771717,0.8998381815258241,0.20741268825831705,15343.559228658676
0.11118205094708436,7,1,0.8662299257292215,0.31169521961658536,0.183662419067249,15945.66996049881
0.14119471980592782,7,8,0.11421526624476584,0.5747915869155669,0.18190067841392799,16545.22447824478
0.19555021736418868,3,2,0.5497235389223971,0.3262980992306522,0.2022475548894106,16706.445278406143
0.08264206613286215,7,1,0.21111158931011173,0.8235714431944559,0.18588463741513728,17526.675343990326
0.13746711817643265,4,1,0.15143822072347696,0.3332089378231514,0.19716250093259557,17746.096418619156
0.02182229380441291,8,1,0.9063981626044881,0.33630616916354555,0.203615583578881,18465.72798013687
0.010342788483002584,3,3,0.7742032489534135,0.898480201464664,0.28398207928120567,18675.80184984207
0.11731398153271066,4,2,0.9759421330749865,0.7665310173362829,0.19823022892097253,18961.979071378708
0.029634738694604302,3,3,0.8520617443682764,0.5907690215582033,0.25461290656768887,19146.727050304413
0.049058859020010885,8,1,0.9220262641675552,0.8893176150602848,0.18905445187468228,20337.17986345291
0.06443188083741828,7,8,0.9012402383743193,0.6962514487660869,0.1884471826099955,21008.482280015945
0.17328537581396866,8,2,0.17659929768501767,0.8882503648822109,0.17993205673892743,21924.68592119217
0.19668950064765794,6,8,0.9678401803872647,0.8699563372459527,0.18302846779834236,22441.582201719284
0.020446254773785512,5,8,0.964552859572178,0.46857500921546147,0.2248366617169376,22789.94754600525
0.1966428728553561,7,9,0.14822731793369148,0.35125291666067715,0.18119330651078425,23280.47767996788
0.19704168361868893,8,9,0.10673101731931312,0.6992283605634501,0.1799120356501257,23989.480391025543
