0.0007155328829287042,poly,2,2.967710074937845,0.04100029079092682,0.32999372482299805
6.115799156783623e-05,linear,2,9.198628433599935e-06,0.49750013993600917,91.2774727344513
1.3818862516646915,linear,3,0.03946465968409376,0.08549970173982002,105.09410858154297
0.478327429037901,poly,4,0.03792278193817746,0.06079990122587553,121.55631589889526
1e-06,poly,3,0.027826238793069273,0.8873000077452257,214.50803875923157
100.0,poly,2,0.12360837581310165,0.04140000082791728,230.3166856765747
100.0,poly,5,0.013939039448309815,0.08150035159484759,248.3857080936432
1e-06,rbf,1,1.1733883798465623,0.8873000077452257,343.065776348114
100.0,poly,5,0.04805183504436217,0.08329999166683322,361.83518958091736
100.0,linear,1,1e-06,0.08619974174981981,375.16505885124207
0.35251248209815933,poly,1,0.31736906806158477,0.06930018136786698,388.721773147583
0.34523468424911363,linear,4,0.41736920563552277,0.07979955164082686,402.33184456825256
100.0,poly,5,12.402391185471185,0.08329975169082593,421.13088059425354
0.07027699907768961,poly,3,0.2951235576961963,0.047099640977894985,436.9464182853699
100.0,rbf,1,0.027629258757573976,0.031900040633937365,469.4074695110321
100.0,linear,3,0.001746474273296535,0.08739965178281472,483.2798721790314
100.0,rbf,4,0.008520145891451555,0.03830008075792579,501.748779296875
100.0,linear,5,100.0,0.0843000016858314,515.288852930069
9.913073957088776e-06,linear,5,1.0284017178190499,0.8873000077452257,607.8835868835449
7.174312067517002e-06,linear,5,0.05240806481085233,0.8873000077452257,697.8447418212891
0.06766053799245456,linear,1,100.0,0.06899976140385478,712.1094946861267
0.9450108382222758,rbf,5,0.09573116595104354,0.1313005925667552,799.9327976703644
0.43902610605319453,poly,2,100.0,0.042700400813926565,814.8370575904846
0.07457149277375706,linear,1,8.048340073021812,0.06839955141284981,829.4817407131195
0.6055426697763356,linear,5,1e-06,0.08169998163583603,843.2037580013275
2.724585465420468,linear,5,100.0,0.08560103160885968,856.850744009018
100.0,poly,1,100.0,0.08350010165983601,870.7391657829285
0.006366879225194838,poly,5,100.0,0.08440073161485317,888.9536435604095
0.0314979582851115,poly,4,7.956954144506075,0.06380041123488478,905.843471288681
0.01963820464999825,linear,1,2.2591979306853283,0.07259943150883774,923.1094655990601
100.0,linear,1,5.476342491745015,0.08709929181280451,936.5401132106781
8.105907786732802,rbf,1,0.02587708159818897,0.032300020643936,967.8684663772583
0.013108074791941435,linear,1,2.105427576608469,0.07099960145984596,986.8546810150146
2.1681044894637552e-05,poly,5,4.218755071288851,0.08410043163884462,1004.9675679206848
0.010562641842891888,linear,1,1.5988101181461774,0.07449944154583432,1024.372798204422
0.009224247086768179,linear,1,1.465659445548268,0.07149947148284108,1045.0802154541016
0.22678035756349652,poly,1,35.212566290188526,0.08509984171782514,1059.110065460205
0.006707840682235921,linear,1,1.2300210782088516,0.07679985155084201,1081.3783829212189
100.0,rbf,5,100.0,0.8873000077452257,1177.9327824115753
0.5758562301662867,poly,1,100.0,0.08750059169084279,1191.9420146942139
100.0,sigmoid,1,0.0007630019739991146,0.0684001513528677,1206.9185509681702
0.2624356679385107,poly,1,100.0,0.084799721723822,1220.5309250354767
0.2745465072355734,poly,3,100.0,0.04830021094490977,1236.63174700737
0.22782534374454022,poly,3,100.0,0.0464998509449025,1252.6914126873016
100.0,poly,1,0.0005485089060467887,0.06999947145284413,1267.0440700054169
0.14071811080013932,poly,4,100.0,0.06300021123888033,1284.092788219452
5.260963466490875,linear,1,0.0017077006032504914,0.08920022176182829,1297.8674449920654
100.0,poly,2,0.0008962111069337691,0.05569921119286503,1319.793108701706
0.12545106088470995,poly,5,100.0,0.08229974167182774,1339.1020958423615
100.0,poly,2,1.757438885647534,0.04250011083891836,1354.815773010254
0.21710913126034093,poly,4,100.0,0.06109948127386222,1371.7771084308624
0.20311841474472614,poly,5,100.0,0.08260016163583961,1390.192152261734
100.0,rbf,1,0.005169520524697001,0.04410006087591356,1407.0017621517181
5.5110261193114125,poly,3,0.0018901308894601141,0.28750094565545325,1475.0850038528442
0.21777313673941237,poly,5,100.0,0.08220003164083656,1493.987506866455
13.936500157870888,linear,2,100.0,0.0870002717128342,1507.9746692180634
100.0,linear,1,3.651149784852107e-05,0.08489976172182301,1521.6675248146057
0.25601255549540336,sigmoid,1,0.003038784324642725,0.10980099209681027,1567.3090538978577
100.0,poly,1,0.012958690152963265,0.08760081167084921,1581.3175785541534
0.04442532564336284,linear,3,18.44248093515356,0.0671998513588612,1596.6714656352997
0.423436897906853,linear,1,1e-06,0.08020067153685984,1611.041306257248
5.027449666593408,poly,3,22.571727222511612,0.04960019097290658,1627.4457693099976
0.00012824344034802117,poly,5,0.23391742984240982,0.08189940169781817,1646.3352780342102
4.438981541873576,sigmoid,1,0.0020784027665128532,0.07459966152584074,1668.0784709453583
6.377527509401224,poly,5,100.0,0.08120044157985085,1686.6682591438293
0.26627695934286977,poly,3,100.0,0.04680039089691812,1703.2963237762451
100.0,linear,3,15.836896137801698,0.08580051166484381,1717.8109657764435
0.3121279300307204,poly,1,100.0,0.08280030162584351,1731.8302700519562
100.0,linear,5,1e-06,0.08679953178281219,1745.6370170116425
0.25020297181779644,poly,5,100.0,0.08190054158385252,1764.5586302280426
100.0,sigmoid,5,0.003796951259323454,0.09860056191581956,1778.255553483963
