-4.14790530122293,4.139053437818002,-1.899646596653732,-0.2438384505312312,-3.502577110455543,-1.8021194715852524,-4.245722979020326,4.29314541394326,-3.3045188697376178,4.895646630844785,0.27021583248618875,-0.14626331982494278,3.5317478378118894,2.2093983678927325,2.678092790382707,0.30089302739218304,-3.3075612652789355,-2.453550909595958,-4.97122857663998,1.603136313689947,1.4482109825926646,-2.328499340441502,-1.730855095149563,2.933217249401996,4.8720443503855675,1.581949168253617,1.715567497086818,2.0124756184569526,3.739460948654881,-0.688458553981377,-2.795855207244309,-5.061188432221289,2.633214986339608,-4.459676972681599,0.49516829193873146,-3.5671354377924636,0.2338945767740359,3.910064532228506,-1.8746348867654063,-1.9370771946474754,763.7571066740768,0.6787281036376953
5.12,3.7813746747366688,2.924402175560462,-2.738648624903291,-0.2768722098951022,4.040539390281018,-1.4456853152689928,1.865202004763221,1.3182596704999217,-0.2127264749964235,-2.1591081698445596,-4.2966911241597705,2.9967025341651565,-1.4885521065568672,5.12,-0.9895834569099815,-0.16174487568315143,-2.773012497957422,-0.9233009484264798,1.712863851345226,-2.4259689228386434,-4.049141108748749,-0.23392162517839132,-1.6606309475766632,-0.21967518511269457,1.2121338912536483,5.12,-4.590105960867314,4.272005889463679,5.12,2.085008642463907,0.6095995323302477,-3.1392807464003107,-1.5683651956820852,-5.12,4.5210784663328125,4.491240722965457,-4.651736719636095,1.6479435514242642,5.12,765.8747950837358,1.4572138786315918
4.78746269931309,-1.1311112236098575,3.6494112186749588,0.1263113476234956,1.7353678985230525,1.261511588986517,-2.240722791917555,-2.855946943060519,0.6381571448394361,5.12,-5.12,5.12,1.633369490814074,-2.1787840476859417,5.12,-4.209723602897541,2.412882035748826,-4.982407160753427,-4.732913993549133,-0.2734489974149259,4.546486281417638,5.12,-5.12,-4.059525292564478,5.12,4.85126961473281,4.97977369760246,4.175029987460465,-5.12,4.627392829085433,-5.12,1.0648711478533661,2.272521719732591,5.12,-5.12,-1.9538163423356378,1.481536048408997,1.3047201834707804,2.015463380943051,3.093564157610378,850.7446958153173,1.9967713356018066
1.4030291458867081,-5.12,-5.12,5.12,-5.12,0.4406739370963173,5.12,1.5252939499390399,5.12,-5.12,5.12,-5.12,1.7541615946570257,5.12,-5.12,-1.0423861250070185,-5.12,-0.6816549106513783,-5.12,-0.20612499657366,5.12,-4.75435208447616,5.12,5.12,5.12,-5.12,-5.12,5.12,5.12,-5.12,5.12,5.119339041651593,5.12,-5.052112055666059,5.12,0.6679498631279408,-5.12,4.215373024090618,4.9152748291561865,-5.12,1032.8535520270927,2.7884178161621094
1.973134093705295,-5.12,-4.338471294454945,5.12,5.12,0.9155985023047064,5.12,-5.12,5.12,0.08590671087047319,-3.75629540195314,-5.12,-3.9916591980427687,0.6671356442129524,5.12,5.12,-1.295190389993944,5.12,4.164736056552004,2.341892210725571,-5.12,5.12,5.12,5.12,-5.12,-2.9201783347736114,4.432371875298034,-3.400919962468418,5.12,5.12,5.12,-3.7958878408176977,5.12,-5.12,5.12,5.12,2.192089730820701,-5.12,-5.12,5.12,988.6539284745701,3.348268985748291
-4.16518690646725,-5.021319920074764,5.12,-5.12,-5.12,-5.12,-5.12,-5.12,5.12,4.63237351127441,-5.12,5.12,-5.12,3.170981213731367,-3.2754153346898067,3.3553459905270033,-5.12,1.5135862191967417,3.8064780016864193,-5.12,-5.12,5.12,5.12,5.12,-5.12,-5.12,-0.680970636797178,3.7556254762898655,1.9330022753638074,4.980334064863542,1.6821580591095309,5.12,5.12,5.12,5.12,1.5978186853160095,5.12,-1.1424352016053496,-5.12,-5.12,1027.812391591104,3.9715867042541504
-3.2321605089606535,5.12,2.854688504303235,3.8728625405989154,5.12,3.453106118306441,2.5150792234460395,2.7891541228015546,3.7455589643810603,-2.120649732642276,-2.7217965659752776,-5.12,2.395699630087204,-4.807779061465928,-0.37297544233308777,1.6897690559206717,-0.9719449025831981,4.476734017932281,-3.1365222313328998,-0.2865777460865653,1.4638651935498226,4.359698879922592,-1.0943172059785358,0.17262756969871784,-0.7124376449717023,-5.12,5.12,2.69808063593492,5.12,0.8312279624406971,0.18526592805244224,2.5677946969272423,-1.4150492266590895,4.971973366416759,2.006687127751264,-1.8327021936057197,4.109303152227409,-3.1750305013434668,-2.19687962664236,-1.5327050730270533,763.0881788103253,4.73112154006958
5.12,-5.12,5.12,5.12,3.49202327543584,5.12,5.12,5.12,1.5866947068657407,5.12,-4.869447006903265,-5.12,5.12,5.12,5.12,0.13503651058085442,-3.392688907961988,-5.12,-2.29555117956652,5.12,5.12,5.12,2.313539293134359,-5.12,5.12,-1.5566269149807828,-5.12,-5.0934652071430175,-5.12,4.7114874853167175,3.12815501282462,-5.12,5.12,5.12,5.12,0.28328550224659654,5.12,5.12,5.12,5.12,1069.1187332898776,6.002392768859863
5.12,-5.12,-5.12,-5.12,-0.7994545874592545,-5.12,5.12,-5.12,-5.12,5.12,-5.12,5.12,-5.12,5.12,5.12,-5.12,-1.9451449604054472,-5.12,-5.12,-1.9971254041722508,5.12,5.12,5.12,5.12,-5.12,-5.12,-4.375689087573001,-5.12,-0.9617224893208105,5.12,4.4111263682529325,-5.12,-5.12,-4.523837722342757,-5.12,5.12,5.12,-1.42906834083679,-1.587984087477151,5.12,1070.4603047898318,6.535402774810791
-5.12,-0.15311723359648965,5.12,5.12,5.12,-5.12,5.12,-5.12,-5.12,5.12,-5.12,5.12,-5.12,-5.12,0.4163772558885901,5.12,-5.12,-5.12,-5.068473257225942,-5.12,5.12,-5.12,0.5601502787009967,-5.12,5.12,5.12,-5.12,-4.239200383680051,5.12,-3.384119061119304,-1.0271157931016628,-5.12,-5.12,5.12,5.12,-5.12,-5.12,-5.12,5.12,5.12,1081.2631980037513,7.1607115268707275
1.3452364825546317,-2.821589096812938,-2.0665404679350265,-1.7366133652497489,-3.793793596049249,5.12,3.7848417872778173,-5.014853447358479,-2.963125186380297,4.191699980175479,1.8355572097442723,4.1695006560704835,-1.1739221202872154,-5.12,-1.796492756023294,4.99654308450454,-4.3087147814341265,-3.3004231470593206,1.937203359204931,1.8385620917843388,4.001057446651713,3.120593743191578,3.7159295303938,2.3269456290889226,-0.4181083280180271,5.12,-3.1263132940806964,1.3136269460238035,0.7354688735946482,3.619470756626108,-5.12,5.021429093622793,1.5405982529635605,5.12,0.8783887966871093,-2.6582324913606934,-3.8653070695828777,-0.7712956942177565,-0.7268553083964875,0.0938037971772907,716.6806909581396,7.885336637496948
